Strategy,FitType,CVOrder,FitLLH,CVLLH,AddStratParam
add1_pmds,all,29,-5634.157831145403,-5615.729217566816,9.534646392293195e-06
add1_pmds,all,30,-5565.956912409179,-5677.663411340487,1.0010100507267366e-07
add1_pmds,all,31,-5793.884608998465,-5451.598502336754,8.499181490757073e-09
add1_pmds,all,32,-5642.800820268132,-5609.328603971012,4.978513551760904e-07
add1_pmds,all,33,-5498.221267613379,-5746.656105217227,1.5985324333564031e-06
add1_pmds,all,34,-5576.613996008668,-5660.680420722141,2.0012761503492134e-06
add1_pmds,all,35,-5727.88437264123,-5509.581800549064,6.34451483344121e-08
add1_pmds,all,36,-5752.176696430169,-5494.730480526108,5.0288479292756325e-14
add1_pmds,all,37,-5574.829956557028,-5675.1723920383765,6.777149475436611e-09
add1_pmds,all,38,-5630.774367706536,-5616.1204433929615,2.773733649498221e-07
add1_pmds,all,39,-5624.504981979789,-5624.389347232641,9.678525346291808e-07
add1_pmds,all,40,-5735.850583620755,-5511.213446226143,4.363883644346306e-07
add1_pmds,all,41,-5557.583409780766,-5685.640329360267,8.105588549740433e-07
add1_pmds,all,42,-5552.4004759784575,-5696.846931182887,2.2755815064183025e-06
add1_pmds,all,43,-5622.269536606397,-5629.833709161893,4.124295730563196e-07
add1_pmds,all,44,-5512.651210491536,-5724.172032730498,3.2208026650692504e-06
add1_pmds,all,45,-5624.16148149272,-5610.023083564102,3.679787969336672e-06
add1_pmds,all,46,-5612.858132380733,-5638.076843056744,5.511582618682556e-08
add1_pmds,all,47,-5595.727204858827,-5642.25671628376,7.029018968495601e-08
add1_pmds,all,48,-5700.183719587608,-5553.20454605391,3.042674366963568e-06
add1_pmds,all,49,-5547.206202188627,-5695.657755841282,1.2697649200884073e-06
add1_pmd,all,0,-5681.179909559425,-5559.64741163685,6.357451941239292e-08
add1_pmd,all,1,-5683.927923094175,-5572.928731463211,5.101671127740852e-07
add1_pmd,all,2,-5875.05713049571,-5368.2922742837,3.7381128699077453e-07
add1_pmd,all,3,-5785.736379484841,-5458.916820792697,2.445763766691729e-07
add1_pmd,all,4,-5359.82611613364,-5893.807491680384,1.6167896672555304e-06
add1_pmd,all,5,-5525.197304692519,-5716.961160910021,3.353492894149328e-07
add1_pmd,all,6,-5538.555686671039,-5710.464920194768,7.16743317415681e-09
add1_pmd,all,7,-5631.592974889758,-5622.571546672084,1.3852494858635536e-06
add1_pmd,all,8,-5659.326823198689,-5569.403768366689,7.354007395583144e-08
add1_pmd,all,9,-5584.764598136605,-5657.131254085598,2.536750608514664e-06
add1_pmd,all,10,-5566.974532484379,-5680.745170559587,9.112737040217517e-08
add1_pmd,all,11,-5744.438741350272,-5514.700885631487,8.604002493480348e-07
add1_pmd,all,12,-5490.200546133944,-5753.913010300363,4.228895325812706e-07
add1_pmd,all,13,-5693.189512871652,-5534.29764643476,1.0530681100986938e-07
add1_pmd,all,14,-5591.801135760217,-5654.61146607203,6.483430856862096e-08
add1_pmd,all,15,-5688.029198709464,-5550.146750095606,7.907790323044658e-06
add1_pmd,all,16,-5633.112322491888,-5621.019245905453,6.447513826628442e-06
add1_pmd,all,17,-5721.559744277214,-5513.6115435682905,3.319652566397981e-06
add1_pmd,all,18,-5808.006618524965,-5436.516726960113,8.576742349401189e-07
add1_pmd,all,19,-5699.407763376539,-5560.409353557236,1.2577134806349412e-06
add1_pmd,all,20,-5618.891375478577,-5644.841566800927,8.861113045832635e-07
add1_pmd,all,21,-5575.74357636526,-5660.838333907639,7.12044837067056e-11
add1_pmd,all,22,-5719.930032663719,-5506.519995487784,7.206314445384908e-07
add1_pmd,all,23,-5610.94092511001,-5616.592905456199,1.8824755165593464e-06
add1_pmd,all,24,-5443.879172524042,-5794.57165512842,7.690857248099958e-07
add1_pmd,all,25,-5543.353349373007,-5692.938619988041,7.951120759346246e-07
add1_pmd,all,26,-5717.693757223132,-5532.583790956895,1.569807677624479e-06
add1_pmd,all,27,-5650.992501049836,-5592.583166189718,1.8348772552157763e-06
add1_pmd,all,28,-5527.739932207284,-5719.726651393457,2.168391506501197e-07
add1_pmd,all,29,-5636.876988449262,-5615.486424703706,3.817606074407075e-06
add1_pmd,all,30,-5559.763983502604,-5675.655438789719,3.990455103551532e-09
add1_pmd,all,31,-5788.84882810544,-5458.458304857501,5.963677941195333e-09
add1_pmd,all,32,-5631.065769102266,-5606.475024653967,1.2498843267116296e-08
add1_pmd,all,33,-5505.564355593241,-5735.779235785861,2.7292353740929015e-08
add1_pmd,all,34,-5588.8122108392745,-5667.134389764615,2.282567590744891e-07
add1_pmd,all,35,-5724.283846647104,-5520.421404895849,3.141621527153575e-07
add1_pmd,all,36,-5739.690263131664,-5491.045690655208,2.170310086342934e-06
add1_pmd,all,37,-5585.904694888306,-5667.189380198414,4.0145658411800775e-08
add1_pmd,all,38,-5622.820522230285,-5618.025284844865,5.108021924194082e-06
add1_pmd,all,39,-5637.425805007723,-5621.780987990109,9.276505026310027e-08
add1_pmd,all,40,-5731.948518012957,-5510.516845988536,3.450671389243097e-06
add1_pmd,all,41,-5559.971783125347,-5693.709584082685,2.096038754128844e-06
add1_pmd,all,42,-5540.944280657689,-5703.001644759598,3.791120747563364e-07
add1_pmd,all,43,-5623.2815417794645,-5616.170125195466,2.774598983756629e-06
add1_pmd,all,44,-5524.194534978201,-5728.775222388088,3.443771419498296e-08
add1_pmd,all,45,-5631.343242865608,-5611.581338758977,2.346384726203333e-07
add1_pmd,all,46,-5625.042271216098,-5638.366652450637,2.7321116758702104e-07
add1_pmd,all,47,-5596.6430393883375,-5647.157792711314,1.2093144784643438e-07
add1_pmd,all,48,-5707.03512512877,-5551.054027645299,6.552513894725992e-07
add1_pmd,all,49,-5541.901493098563,-5689.657699294794,1.681261627186479e-06
add1_pm,all,0,-5678.268865319064,-5558.332428469041,2.196877904901157e-06
add1_pm,all,1,-5669.157142346711,-5571.653235834702,1.3616566136539478e-07
add1_pm,all,2,-5881.240565827254,-5359.06391830689,5.498623474204564e-09
add1_pm,all,3,-5788.870837691639,-5451.0126872915525,9.838649643315921e-08
add1_pm,all,4,-5338.965775231982,-5898.20285146649,3.796485395814789e-06
add1_pm,all,5,-5530.897692413128,-5709.295405740536,1.669210642824529e-07
add1_pm,all,6,-5528.58225400734,-5711.469955919698,3.720965861669286e-06
add1_pm,all,7,-5630.934042499449,-5624.190342292846,1.7722618430693408e-06
add1_pm,all,8,-5655.099259989107,-5590.789250443971,4.6867770484340926e-07
add1_pm,all,9,-5569.895551546819,-5658.733211334814,2.056652955282254e-09
add1_pm,all,10,-5560.362054510586,-5684.776847400328,6.02593135388503e-07
add1_pm,all,11,-5741.616551403818,-5513.276783683525,1.7090041371595576e-06
add1_pm,all,12,-5481.116216491596,-5752.226262299169,8.032794382755536e-09
add1_pm,all,13,-5701.005176588564,-5537.853076588864,6.636850386931346e-08
add1_pm,all,14,-5592.628375426203,-5657.285629250648,2.918658242231229e-06
add1_pm,all,15,-5700.594901970658,-5533.3831852469375,2.629084973747443e-06
add1_pm,all,16,-5628.520083179165,-5614.167518921968,4.410298390356014e-06
add1_pm,all,17,-5731.383102663155,-5514.983108376338,1.2651726228522562e-06
add1_pm,all,18,-5810.992694746525,-5444.373543501808,2.3798981300640834e-05
add1_pm,all,19,-5697.393580064536,-5560.123584901623,2.2957528207033834e-06
add1_pm,all,20,-5591.411629933399,-5643.542612904787,1.3381426812801484e-07
add1_pm,all,21,-5587.2212178180125,-5662.258518945252,2.9830397951522495e-08
add1_pm,all,22,-5725.17666564674,-5512.903924672302,3.100560572942308e-07
add1_pm,all,23,-5614.254260802264,-5626.6199492842725,3.956956518655058e-06
add1_pm,all,24,-5435.103032985265,-5796.316869565331,7.275906223844379e-07
add1_pm,all,25,-5552.810376236304,-5684.447806457129,3.472597539337723e-07
add1_pm,all,26,-5718.1812824862245,-5521.626017035606,1.022813893742961e-06
add1_pm,all,27,-5664.356249665916,-5587.023680953947,1.5951680863596036e-07
add1_pm,all,28,-5521.710340133847,-5723.790574501153,7.211740512336799e-08
add1_pm,all,29,-5626.565376460314,-5613.506259017477,2.7976777574435657e-08
add1_pm,all,30,-5564.077681601557,-5677.312242696755,6.66413906791587e-08
add1_pm,all,31,-5798.531015460476,-5470.302413724598,4.949139986677952e-06
add1_pm,all,32,-5630.288642930121,-5608.020187183996,3.683245121802069e-06
add1_pm,all,33,-5501.712986844807,-5741.918230055127,5.83477049973791e-07
add1_pm,all,34,-5583.732850023883,-5677.783324130812,5.220458206300247e-07
add1_pm,all,35,-5722.374476095735,-5512.5580518627285,6.516458461051561e-09
add1_pm,all,36,-5746.710600408541,-5490.394720637421,5.8747091449254816e-08
add1_pm,all,37,-5576.837435637878,-5676.338623864558,4.030068483295022e-06
add1_pm,all,38,-5634.108805258284,-5614.79714056054,4.212346537635863e-06
add1_pm,all,39,-5628.586144219336,-5616.913314977507,5.314195178670328e-06
add1_pm,all,40,-5730.181411181217,-5505.540799834391,7.629468921006923e-07
add1_pm,all,41,-5556.5649944377965,-5694.14611994563,1.2906199451415346e-06
add1_pm,all,42,-5545.298499196539,-5700.640756119638,1.0973489665446962e-08
add1_pm,all,43,-5621.3172256288135,-5609.029555353392,6.493818844590517e-08
add1_pm,all,44,-5522.639687733492,-5716.094663851961,3.5428921058427714e-08
add1_pm,all,45,-5619.24727494321,-5618.623961684133,2.829683572630174e-06
add1_pm,all,46,-5613.100057481218,-5622.687040747784,6.595420842624287e-08
add1_pm,all,47,-5598.243779309051,-5639.256547814788,1.5364625076593084e-07
add1_pm,all,48,-5697.113003981637,-5553.743368848178,4.260838142998802e-06
add1_pm,all,49,-5549.723675406081,-5687.12262334022,3.089234367894008e-07
add1_pdsm,all,0,-5680.050239836269,-5572.622905169565,3.173651638338624e-06
add1_pdsm,all,1,-5665.581926375674,-5579.237840940541,7.38147265057481e-07
add1_pdsm,all,2,-5880.5925454994685,-5371.163194165175,2.1300310555739788e-06
add1_pdsm,all,3,-5798.034560212765,-5452.448136731805,3.912176308847647e-06
add1_pdsm,all,4,-5347.065395836364,-5891.821562774049,6.477833227442101e-07
add1_pdsm,all,5,-5526.632754771348,-5714.499586235837,2.1381066204528373e-07
add1_pdsm,all,6,-5524.443751040004,-5719.581403977192,3.702735191014628e-06
add1_pdsm,all,7,-5621.25208563029,-5622.320833588554,1.3657447137679031e-06
add1_pdsm,all,8,-5662.552951916136,-5582.93477588904,1.3153590245020044e-06
add1_pdsm,all,9,-5581.605413156001,-5670.038818625773,7.5998201535096125e-06
add1_pdsm,all,10,-5567.346356837374,-5688.53587488192,4.5082425585313664e-10
add1_pdsm,all,11,-5739.705276629582,-5520.51038322306,1.1538981082570565e-06
add1_pdsm,all,12,-5494.260707713893,-5750.134247779924,9.433901834155957e-08
add1_pdsm,all,13,-5686.794540905707,-5545.079201758601,6.480404434044167e-07
add1_pdsm,all,14,-5597.410472497089,-5647.081899058226,2.7002793094103134e-06
add1_pdsm,all,15,-5701.375603259588,-5547.319976266988,4.137480343009019e-06
add1_pdsm,all,16,-5634.046798129932,-5616.573021640272,0.0010995215353683
add1_pdsm,all,17,-5717.785210141276,-5505.105981446072,5.2970285304252125e-06
add1_pdsm,all,18,-5807.450600042751,-5439.348640634631,2.5535748871980978e-06
add1_pdsm,all,19,-5704.771792660859,-5555.660672057129,3.1266558632671536e-08
add1_pdsm,all,20,-5611.654545684209,-5639.214912609071,1.8219914241873452e-06
add1_pdsm,all,21,-5569.108141756118,-5666.783964048291,6.702979864710634e-08
add1_pdsm,all,22,-5732.101085392964,-5508.1202978993415,4.760231880750178e-09
add1_pdsm,all,23,-5602.127877335423,-5618.3828805191,3.117679306700223e-06
add1_pdsm,all,24,-5445.479711499444,-5797.556965440385,1.4526740200975889e-06
add1_pdsm,all,25,-5547.466695259202,-5689.184994246259,6.66746184355246e-07
add1_pdsm,all,26,-5732.878148839915,-5519.760759181922,1.440918670937701e-06
add1_pdsm,all,27,-5652.665554375757,-5597.66966423354,6.099326567427301e-07
add1_pdsm,all,28,-5528.454074861862,-5714.157776674025,1.3978199005436236e-06
add1_pdsm,all,29,-5628.3532162628135,-5617.953489254996,5.990018551113443e-07
add1_pdsm,all,30,-5565.416405926208,-5678.079550794769,2.569008669107426e-06
add1_pdsm,all,31,-5788.365811386054,-5453.392848859142,1.696183433679045e-06
add1_pdsm,all,32,-5631.948051192423,-5598.174445965379,3.3492823075333704e-06
add1_pdsm,all,33,-5501.440405614747,-5745.759106322614,1.0791337531027609e-06
add1_pdsm,all,34,-5579.914541388242,-5665.541300972077,9.364318343526068e-07
add1_pdsm,all,35,-5718.943933515501,-5520.44501651227,1.8034904582288207e-06
add1_pdsm,all,36,-5751.033033186701,-5491.965658225441,6.115597896625414e-07
add1_pdsm,all,37,-5579.170806192068,-5679.992456084102,6.588427014299485e-07
add1_pdsm,all,38,-5631.757633335308,-5616.221264532381,6.083864400665271e-08
add1_pdsm,all,39,-5629.398949425403,-5620.808008541628,8.848483754451438e-08
add1_pdsm,all,40,-5727.555084421735,-5509.62267760852,2.944480422640327e-07
add1_pdsm,all,41,-5558.766040453118,-5689.814168336832,6.025032313444248e-06
add1_pdsm,all,42,-5546.807301360404,-5699.495686967642,5.345224198604075e-07
add1_pdsm,all,43,-5633.0736573546055,-5628.620359184486,4.692815211452927e-06
add1_pdsm,all,44,-5517.641253061458,-5720.753146517022,9.067807742868696e-08
add1_pdsm,all,45,-5617.713084363279,-5608.701809393484,3.910904608510561e-06
add1_pdsm,all,46,-5619.880364565583,-5643.291703923297,4.521995111343881e-07
add1_pdsm,all,47,-5606.249587841859,-5653.751406857935,3.317923120789915e-07
add1_pdsm,all,48,-5697.94929062613,-5544.416628961004,3.507449327402326e-09
add1_pdsm,all,49,-5550.772487952038,-5694.064309649552,2.8909423660833257e-07
add1_pds,all,0,-5686.644749192111,-5556.173445855697,1.0562367632447461e-07
add1_pds,all,1,-5671.407149232529,-5570.103938156933,3.617798831498527e-07
add1_pds,all,2,-5870.955524114873,-5365.110747640444,8.292240772510343e-07
add1_pds,all,3,-5781.121884307719,-5456.949968572075,1.7102875880915071e-06
add1_pds,all,4,-5341.395996493004,-5909.876405976615,5.364963136278097e-06
add1_pds,all,5,-5521.913254058414,-5713.396715667641,2.3615319092464885e-06
add1_pds,all,6,-5527.583648466462,-5711.036074365338,2.661992143426338e-06
add1_pds,all,7,-5634.7278116007,-5632.055052445303,6.379579656039816e-07
add1_pds,all,8,-5649.199708549191,-5582.7613947713935,4.578449938318106e-07
add1_pds,all,9,-5578.216226635727,-5665.05198446386,5.754695720221956e-06
add1_pds,all,10,-5568.91141108939,-5688.0977076356585,3.611149361467531e-07
add1_pds,all,11,-5739.403130839271,-5510.061247443447,1.2198475695428188e-07
add1_pds,all,12,-5483.321830946548,-5747.051314172724,1.5958835006289358e-07
add1_pds,all,13,-5684.493592072258,-5533.147021244815,3.252766082597555e-07
add1_pds,all,14,-5589.871946415034,-5658.854071814147,3.352478629099091e-06
add1_pds,all,15,-5702.592920393394,-5551.269178059505,1.2648612733317917e-06
add1_pds,all,16,-5629.865877389257,-5612.092900369829,2.8308434157885642e-09
add1_pds,all,17,-5723.8125544163495,-5512.372377548887,1.1073812869785748e-05
add1_pds,all,18,-5815.863501833973,-5439.189417955408,1.6175949346204116e-08
add1_pds,all,19,-5689.263827248519,-5549.700394518976,6.553167853805153e-08
add1_pds,all,20,-5605.578956368461,-5650.476582925157,2.012006140934306e-06
add1_pds,all,21,-5577.395769086681,-5665.533382635317,1.5857856536181626e-05
add1_pds,all,22,-5726.4630024397775,-5514.232543906296,2.0549958773943726e-06
add1_pds,all,23,-5619.624631198296,-5627.692650160342,3.254475861996382e-07
add1_pds,all,24,-5446.873188013265,-5789.509247695361,7.318447328018186e-07
add1_pds,all,25,-5547.599939603421,-5688.280067905629,4.317838704068592e-08
add1_pds,all,26,-5715.085341120809,-5520.515142514792,3.448300763290286e-07
add1_pds,all,27,-5658.256571674414,-5598.566031966155,3.286467093991464e-06
add1_pds,all,28,-5526.781979759675,-5710.22328803211,6.0251657439915845e-06
add1_pds,all,29,-5634.456842210846,-5612.024132552043,9.34920900967633e-07
add1_pds,all,30,-5560.671544541368,-5679.948889163859,6.040207332754572e-08
add1_pds,all,31,-5798.444480016011,-5453.509082213534,1.7836239991329815e-06
add1_pds,all,32,-5632.570397041014,-5602.109783744326,2.6659404330565456e-06
add1_pds,all,33,-5503.654335976516,-5744.92923828047,4.478761699541214e-08
add1_pds,all,34,-5580.8744293361215,-5658.280738338078,2.989957664992797e-07
add1_pds,all,35,-5718.688808810654,-5512.287640784295,3.691233617762568e-06
add1_pds,all,36,-5756.442745210925,-5490.046568625717,2.2332959157706814e-07
add1_pds,all,37,-5573.128725794649,-5669.821696177234,1.2161537954380152e-06
add1_pds,all,38,-5632.37886391124,-5605.735514448624,2.4959265612572e-06
add1_pds,all,39,-5623.217206775323,-5614.01937015146,3.0701698667510925e-06
add1_pds,all,40,-5729.439047814082,-5510.354968243955,2.4730831672067808e-06
add1_pds,all,41,-5558.785280943506,-5691.502868674147,2.3609389105219604e-06
add1_pds,all,42,-5538.536627529028,-5690.101605705715,4.4813183873609553e-08
add1_pds,all,43,-5629.774654732072,-5623.150267936468,1.9305897697446947e-06
add1_pds,all,44,-5517.906252868158,-5722.173546058446,1.9074778734050304e-06
add1_pds,all,45,-5625.991568872309,-5607.23469794048,1.1442291202958664e-06
add1_pds,all,46,-5617.097927130506,-5638.552944200232,8.545310647685372e-07
add1_pds,all,47,-5594.7292571944,-5651.667423924155,4.624597880504353e-09
add1_pds,all,48,-5708.185531178904,-5544.138287820684,2.1786797511765364e-06
add1_pds,all,49,-5545.644267354511,-5680.333847740595,9.287182064592664e-07
add1_pdms,all,0,-5683.070797978841,-5560.307804154734,5.231301439590261e-06
add1_pdms,all,1,-5674.269335506852,-5564.691521561827,4.00394645536739e-07
add1_pdms,all,2,-5879.64552523055,-5366.314227357025,1.5257818150589585e-07
add1_pdms,all,3,-5789.62403923412,-5445.566760973544,1.4842961675956445e-06
add1_pdms,all,4,-5346.492850844264,-5901.403341636162,2.405074560680449e-07
add1_pdms,all,5,-5531.032718016084,-5723.321268548582,8.214950591189424e-07
add1_pdms,all,6,-5536.392519400706,-5707.663435114459,9.310700039584435e-06
add1_pdms,all,7,-5634.598665301289,-5626.898486663268,1.921506593446807e-05
add1_pdms,all,8,-5653.334343248079,-5584.246115964245,8.940239910925624e-08
add1_pdms,all,9,-5580.385296015329,-5665.405614327839,2.072291629614844e-06
add1_pdms,all,10,-5558.0655171764765,-5681.3313420637805,3.875616963676962e-10
add1_pdms,all,11,-5744.728230538239,-5514.047131133644,3.691651692785981e-08
add1_pdms,all,12,-5483.297723405185,-5742.969291675054,3.4436281170886854e-06
add1_pdms,all,13,-5701.633711394948,-5543.598607871991,3.5128719267339966e-08
add1_pdms,all,14,-5586.128336196514,-5647.635979655063,2.1469359831676557e-06
add1_pdms,all,15,-5697.616759321812,-5550.817887673622,8.907133012504803e-09
add1_pdms,all,16,-5634.371593076241,-5616.545587716304,1.4676230497307504e-05
add1_pdms,all,17,-5719.945853375338,-5522.403306622232,2.4625813336117538e-06
add1_pdms,all,18,-5817.314012859425,-5433.881368858723,2.2327210376893894e-07
add1_pdms,all,19,-5692.539081724789,-5554.878325533693,1.1572686955679989e-07
add1_pdms,all,20,-5589.750717972343,-5641.1194734230185,3.2685457056199354e-08
add1_pdms,all,21,-5572.28851384554,-5675.716623591331,1.3211540481281128e-07
